mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf	pvalbfmo	pvalbfbn	inference
F3x4	Passer_domesticus	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.3216	-25582.206108	163	0.29913	0.32154	-25575.327439	164	2.2266033716568e-49	0.000208006663958213	intensification_of_purifying_selection
F3x4	Passer_domesticus	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.30151	-25691.382265	163	0.29516	0.3015	-25684.428401	164	0.947269372162612	0.000192007381669511	nonsignificant
F3x4	Phaethon_lepturus	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.32374	-25589.708659	163	0.15978	0.32341	-25572.933755	164	2.01098243919306e-50	6.94622312612435e-09	intensification_of_purifying_selection
F3x4	Phaethon_lepturus	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.30384	-25700.193264	163	0.14731	0.30345	-25681.87866	164	0.0238727170741038	1.42874825186644e-09	intensification_of_purifying_selection
F3x4	Phalacrocorax_carbo	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.32033	-25580.57421	163	0.40715	0.3202	-25574.911678	164	1.46643098724874e-49	0.000764678916466506	relaxed_selection
F3x4	Phalacrocorax_carbo	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.3006	-25690.449078	163	0.38074	0.30042	-25684.005381	164	0.356435245565933	0.000330802724943932	nonsignificant
F3x4	Phoenicopterus_ruber	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.31984	-25575.106537	163	0.57246	0.31983	-25573.963327	164	5.65643021617071e-50	0.130510646165509	relaxed_selection
F3x4	Phoenicopterus_ruber	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.3	-25684.39858	163	0.53949	0.30002	-25683.030614	164	0.0942673640829661	0.0981142466106027	nonsignificant
F3x4	Podilymbus_podiceps	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.32275	-25587.241354	163	0.2262	0.32259	-25574.61596	164	1.0895636705646e-49	5.03389992247634e-07	intensification_of_purifying_selection
F3x4	Podilymbus_podiceps	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.3028	-25697.459895	163	0.2099	0.30266	-25683.649504	164	0.211348065535446	1.47584565688759e-07	nonsignificant
F3x4	Pterocles_gutturalis	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.3226	-25588.168517	163	0.25986	0.32228	-25575.010758	164	1.61989292744563e-49	2.89949581244669e-07	intensification_of_purifying_selection
F3x4	Pterocles_gutturalis	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.30278	-25698.768606	163	0.23897	0.30242	-25684.020062	164	0.364872765229583	5.60007788710489e-08	nonsignificant
F3x4	Pygoscelis_adeliae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.31858	-25571.065501	163	0.88648	0.31858	-25571.0129	164	2.9208865975939e-51	0.745674145919575	relaxed_selection
F3x4	Pygoscelis_adeliae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1	0.29889	-25680.338991	163	0.81889	0.29889	-25680.194504	164	0.00360621372908733	0.590878766526944	relaxed_selection
